,index,year,gametime (AET),ground,FanFooty draw ID,team,score,SC_total,previous SC match score,rolling 3 round SC match average,rolling 5 round SC match average,match_identifier
850,3687,2012,2012-05-19 19:45:00,MCG,4068,RI,109.0,1635.0,1931.0,1799.3333333333333,1783.0,4068_RI
851,3687,2012,2012-05-19 19:45:00,MCG,4068,ES,128.0,1619.0,1858.0,1807.6666666666667,1795.2,4068_ES
852,3688,2012,2012-05-20 13:10:00,Gabba,4070,WS,40.0,1305.0,1709.0,1578.6666666666667,1551.6,4070_WS
853,3688,2012,2012-05-20 13:10:00,Gabba,4070,BL,132.0,1998.0,1390.0,1435.6666666666667,1511.4,4070_BL
854,3689,2012,2012-05-20 15:15:00,Docklands,4071,AD,124.0,1840.0,1810.0,1748.0,1666.8,4071_AD
855,3689,2012,2012-05-20 15:15:00,Docklands,4071,CA,55.0,1458.0,1530.0,1656.3333333333333,1666.6,4071_CA
856,3690,2012,2012-05-20 16:40:00,Subiaco,4072,WC,121.0,1809.0,1438.0,1597.0,1667.8,4072_WC
857,3690,2012,2012-05-20 16:40:00,Subiaco,4072,SK,91.0,1490.0,1766.0,1636.0,1681.6,4072_SK
858,3691,2012,2012-05-25 19:50:00,Docklands,4073,GE,95.0,1680.0,1587.0,1658.6666666666667,1681.2,4073_GE
859,3691,2012,2012-05-25 19:50:00,Docklands,4073,WB,75.0,1622.0,1672.0,1715.6666666666667,1745.6,4073_WB
860,3692,2012,2012-05-26 13:45:00,MCG,4074,RI,137.0,1832.0,1635.0,1792.3333333333333,1728.4,4074_RI
861,3692,2012,2012-05-26 13:45:00,MCG,4074,HW,75.0,1470.0,1811.0,1854.3333333333333,1738.2,4074_HW
862,3693,2012,2012-05-26 14:10:00,Gold Coast,4075,GC,70.0,1559.0,1627.0,1592.3333333333333,1523.6,4075_GC
863,3693,2012,2012-05-26 14:10:00,Gold Coast,4075,PA,118.0,1745.0,1682.0,1548.3333333333333,1554.8,4075_PA
864,3694,2012,2012-05-26 16:40:00,Docklands,4076,SK,111.0,1781.0,1490.0,1587.3333333333333,1603.4,4076_SK
865,3694,2012,2012-05-26 16:40:00,Docklands,4076,SY,83.0,1518.0,1844.0,1608.0,1632.2,4076_SY
866,3695,2012,2012-05-26 19:40:00,Showgrounds,4077,WS,53.0,1478.0,1305.0,1508.6666666666667,1520.0,4077_WS
867,3695,2012,2012-05-26 19:40:00,Showgrounds,4077,ES,119.0,1819.0,1619.0,1808.6666666666667,1766.6,4077_ES
868,3696,2012,2012-05-26 19:40:00,Footy Park,4078,CO,75.0,1749.0,1715.0,1757.3333333333333,1736.0,4078_CO
869,3696,2012,2012-05-26 19:40:00,Footy Park,4078,AD,49.0,1556.0,1840.0,1780.6666666666667,1765.4,4078_AD
870,3697,2012,2012-05-27 13:10:00,Docklands,4079,BL,96.0,1549.0,1998.0,1579.6666666666667,1623.2,4079_BL
871,3697,2012,2012-05-27 13:10:00,Docklands,4079,NM,112.0,1751.0,1588.0,1550.0,1601.6,4079_NM
872,3698,2012,2012-05-27 15:15:00,MCG,4080,ME,49.0,1456.0,1462.0,1401.6666666666667,1466.0,4080_ME
873,3698,2012,2012-05-27 15:15:00,MCG,4080,CA,107.0,1842.0,1458.0,1592.3333333333333,1587.4,4080_CA
874,3699,2012,2012-05-27 16:40:00,Subiaco,4081,WC,84.0,1906.0,1809.0,1651.6666666666667,1661.8,4081_WC
875,3699,2012,2012-05-27 16:40:00,Subiaco,4081,FR,36.0,1394.0,1492.0,1680.0,1673.8,4081_FR
876,3700,2012,2012-06-01 19:50:00,Docklands,4082,SK,113.0,1535.0,1781.0,1679.0,1635.8,4082_SK
877,3700,2012,2012-06-01 19:50:00,Docklands,4082,RI,121.0,1766.0,1832.0,1799.3333333333333,1773.0,4082_RI
878,3701,2012,2012-06-02 13:45:00,Kardinia,4083,WS,61.0,1476.0,1478.0,1497.3333333333333,1503.8,4083_WS
879,3701,2012,2012-06-02 13:45:00,Kardinia,4083,GE,126.0,1817.0,1680.0,1585.3333333333333,1678.8,4083_GE
880,3702,2012,2012-06-02 14:10:00,Launceston,4084,NM,59.0,1437.0,1751.0,1603.6666666666667,1652.0,4084_NM
881,3702,2012,2012-06-02 14:10:00,Launceston,4084,HW,174.0,1863.0,1470.0,1746.6666666666667,1714.4,4084_HW
882,3703,2012,2012-06-02 16:40:00,Subiaco,4085,AD,111.0,1680.0,1556.0,1735.3333333333333,1728.0,4085_AD
883,3703,2012,2012-06-02 16:40:00,Subiaco,4085,FR,82.0,1619.0,1394.0,1570.6666666666667,1616.6,4085_FR
884,3704,2012,2012-06-02 19:40:00,MCG,4086,ME,58.0,1814.0,1456.0,1420.0,1465.0,4086_ME
885,3704,2012,2012-06-02 19:40:00,MCG,4086,ES,52.0,1490.0,1819.0,1765.3333333333333,1772.2,4086_ES
886,3705,2012,2012-06-02 19:40:00,Footy Park,4087,CA,45.0,1482.0,1842.0,1610.0,1653.8,4087_CA
887,3705,2012,2012-06-02 19:40:00,Footy Park,4087,PA,99.0,1800.0,1745.0,1634.0,1589.2,4087_PA
888,3706,2012,2012-06-03 13:10:00,Gabba,4088,WC,100.0,1656.0,1906.0,1717.6666666666667,1701.2,4088_WC
889,3706,2012,2012-06-03 13:10:00,Gabba,4088,BL,102.0,1646.0,1549.0,1645.6666666666667,1570.8,4088_BL
890,3707,2012,2012-06-03 15:15:00,SCG,4089,WB,40.0,1351.0,1622.0,1707.6666666666667,1710.8,4089_WB
891,3707,2012,2012-06-03 15:15:00,SCG,4089,SY,132.0,1834.0,1518.0,1578.0,1620.0,4089_SY
892,3708,2012,2012-06-03 16:40:00,MCG,4090,CO,149.0,1976.0,1749.0,1788.6666666666667,1740.4,4090_CO
893,3708,2012,2012-06-03 16:40:00,MCG,4090,GC,52.0,1327.0,1559.0,1592.0,1555.6,4090_GC
894,3709,2012,2012-06-08 19:50:00,Docklands,4091,CA,85.0,1620.0,1482.0,1594.0,1620.2,4091_CA
895,3709,2012,2012-06-08 19:50:00,Docklands,4091,GE,97.0,1680.0,1817.0,1694.6666666666667,1694.6,4091_GE
896,3710,2012,2012-06-09 13:40:00,MCG,4092,FR,78.0,1735.0,1619.0,1501.6666666666667,1610.6,4092_FR
897,3710,2012,2012-06-09 13:40:00,MCG,4092,RI,66.0,1566.0,1766.0,1744.3333333333333,1795.0,4092_RI
898,3711,2012,2012-06-09 16:40:00,Gold Coast,4093,SK,144.0,1971.0,1535.0,1602.0,1615.6,4093_SK
899,3711,2012,2012-06-09 16:40:00,Gold Coast,4093,GC,49.0,1328.0,1327.0,1504.3333333333333,1532.6,4093_GC
900,3712,2012,2012-06-09 19:40:00,Docklands,4094,ES,82.0,1586.0,1490.0,1642.6666666666667,1747.0,4094_ES
901,3712,2012,2012-06-09 19:40:00,Docklands,4094,SY,86.0,1736.0,1834.0,1732.0,1635.2,4094_SY
902,3713,2012,2012-06-10 16:40:00,Footy Park,4095,PA,62.0,1401.0,1800.0,1742.3333333333333,1638.0,4095_PA
903,3713,2012,2012-06-10 16:40:00,Footy Park,4095,HW,108.0,1898.0,1863.0,1714.6666666666667,1779.2,4095_HW
904,3714,2012,2012-06-11 15:15:00,MCG,4096,CO,129.0,1891.0,1976.0,1813.3333333333333,1799.4,4096_CO
905,3714,2012,2012-06-11 15:15:00,MCG,4096,ME,87.0,1410.0,1814.0,1577.3333333333333,1495.0,4096_ME
906,3715,2012,2012-06-14 19:40:00,Subiaco,4097,WC,79.0,1781.0,1656.0,1790.3333333333333,1703.4,4097_WC
907,3715,2012,2012-06-14 19:40:00,Subiaco,4097,CA,69.0,1522.0,1620.0,1648.0,1586.4,4097_CA
908,3716,2012,2012-06-15 20:40:00,Footy Park,4098,SK,111.0,1576.0,1971.0,1762.3333333333333,1708.6,4098_SK
909,3716,2012,2012-06-15 20:40:00,Footy Park,4098,AD,115.0,1723.0,1680.0,1692.0,1715.6,4098_AD
910,3717,2012,2012-06-16 14:10:00,Showgrounds,4099,RI,86.0,1757.0,1566.0,1721.3333333333333,1746.0,4099_RI
911,3717,2012,2012-06-16 14:10:00,Showgrounds,4099,WS,74.0,1546.0,1476.0,1419.6666666666667,1496.0,4099_WS
912,3718,2012,2012-06-16 19:40:00,Gold Coast,4100,NM,87.0,1769.0,1437.0,1592.0,1567.6,4100_NM
913,3718,2012,2012-06-16 19:40:00,Gold Coast,4100,GC,80.0,1532.0,1328.0,1404.6666666666667,1486.2,4100_GC
914,3719,2012,2012-06-17 13:10:00,MCG,4101,HW,135.0,1848.0,1898.0,1743.6666666666667,1800.2,4101_HW
915,3719,2012,2012-06-17 13:10:00,MCG,4101,BL,70.0,1453.0,1646.0,1731.0,1586.8,4101_BL
916,3720,2012,2012-06-17 16:40:00,Docklands,4102,PA,57.0,1405.0,1401.0,1648.6666666666667,1620.6,4102_PA
917,3720,2012,2012-06-17 16:40:00,Docklands,4102,WB,95.0,1895.0,1351.0,1548.3333333333333,1624.0,4102_WB
918,3721,2012,2012-06-22 19:50:00,SCG,4103,GE,74.0,1610.0,1680.0,1725.6666666666667,1650.6,4103_GE
919,3721,2012,2012-06-22 19:50:00,SCG,4103,SY,80.0,1689.0,1736.0,1696.0,1660.8,4103_SY
920,3722,2012,2012-06-23 13:40:00,Docklands,4104,BL,114.0,1760.0,1453.0,1549.3333333333333,1607.2,4104_BL
921,3722,2012,2012-06-23 13:40:00,Docklands,4104,WB,56.0,1538.0,1895.0,1622.6666666666667,1673.8,4104_WB
922,3723,2012,2012-06-23 16:40:00,MCG,4105,WC,82.0,1658.0,1781.0,1781.0,1718.0,4105_WC
923,3723,2012,2012-06-23 16:40:00,MCG,4105,CO,85.0,1644.0,1891.0,1872.0,1846.6,4105_CO
924,3724,2012,2012-06-23 19:40:00,Subiaco,4106,ES,113.0,1682.0,1586.0,1631.6666666666667,1674.4,4106_ES
925,3724,2012,2012-06-23 19:40:00,Subiaco,4106,FR,89.0,1620.0,1735.0,1582.6666666666667,1613.2,4106_FR
926,3725,2012,2012-06-24 15:15:00,MCG,4107,ME,135.0,1819.0,1410.0,1560.0,1496.8,4107_ME
927,3725,2012,2012-06-24 15:15:00,MCG,4107,WS,57.0,1481.0,1546.0,1500.0,1502.8,4107_WS
928,3726,2012,2012-06-24 16:40:00,Docklands,4108,NM,121.0,1866.0,1769.0,1652.3333333333333,1603.4,4108_NM
929,3726,2012,2012-06-24 16:40:00,Docklands,4108,AD,89.0,1468.0,1723.0,1653.0,1721.8,4108_AD
930,3727,2012,2012-06-29 19:50:00,MCG,4109,CA,70.0,1560.0,1522.0,1541.3333333333333,1584.8,4109_CA
931,3727,2012,2012-06-29 19:50:00,MCG,4109,HW,120.0,1741.0,1848.0,1869.6666666666667,1778.0,4109_HW
932,3728,2012,2012-06-30 13:45:00,MCG,4110,CO,107.0,1768.0,1644.0,1837.0,1795.0,4110_CO
933,3728,2012,2012-06-30 13:45:00,MCG,4110,FR,78.0,1534.0,1620.0,1658.0,1572.0,4110_FR
934,3729,2012,2012-06-30 14:10:00,Footy Park,4111,AD,106.0,1562.0,1468.0,1623.6666666666667,1653.4,4111_AD
935,3729,2012,2012-06-30 14:10:00,Footy Park,4111,RI,87.0,1737.0,1757.0,1696.3333333333333,1711.2,4111_RI
936,3730,2012,2012-06-30 16:40:00,Subiaco,4112,GC,40.0,1173.0,1532.0,1395.6666666666667,1474.6,4112_GC
937,3730,2012,2012-06-30 16:40:00,Subiaco,4112,WC,166.0,2094.0,1658.0,1698.3333333333333,1762.0,4112_WC
938,3731,2012,2012-06-30 19:40:00,Docklands,4113,WB,56.0,1353.0,1538.0,1594.6666666666667,1615.6,4113_WB
939,3731,2012,2012-06-30 19:40:00,Docklands,4113,ES,140.0,1944.0,1682.0,1586.0,1639.2,4113_ES
940,3732,2012,2012-06-30 19:40:00,Homebush,4114,WS,38.0,1476.0,1481.0,1501.0,1457.2,4114_WS
941,3732,2012,2012-06-30 19:40:00,Homebush,4114,SY,132.0,1829.0,1689.0,1753.0,1724.2,4114_SY
942,3733,2012,2012-07-01 13:10:00,Kardinia,4115,PA,61.0,1462.0,1405.0,1535.3333333333333,1606.6,4115_PA
943,3733,2012,2012-07-01 13:10:00,Kardinia,4115,GE,99.0,1787.0,1610.0,1702.3333333333333,1674.8,4115_GE
944,3734,2012,2012-07-01 15:15:00,Gabba,4116,BL,122.0,1848.0,1760.0,1619.6666666666667,1681.2,4116_BL
945,3734,2012,2012-07-01 15:15:00,Gabba,4116,ME,61.0,1453.0,1819.0,1681.0,1592.2,4116_ME
946,3735,2012,2012-07-01 16:40:00,Docklands,4117,SK,103.0,1579.0,1576.0,1694.0,1670.6,4117_SK
947,3735,2012,2012-07-01 16:40:00,Docklands,4117,NM,136.0,1722.0,1866.0,1690.6666666666667,1682.2,4117_NM
948,3736,2012,2012-07-06 19:50:00,MCG,4118,CO,62.0,1521.0,1768.0,1767.6666666666667,1805.6,4118_CO
949,3736,2012,2012-07-06 19:50:00,MCG,4118,CA,85.0,1783.0,1560.0,1567.3333333333333,1605.2,4118_CA
950,3737,2012,2012-07-07 13:45:00,Hobart,4119,WC,86.0,1773.0,2094.0,1844.3333333333333,1819.0,4119_WC
951,3737,2012,2012-07-07 13:45:00,Hobart,4119,NM,84.0,1523.0,1722.0,1785.6666666666667,1709.0,4119_NM
952,3738,2012,2012-07-07 14:10:00,MCG,4120,ME,78.0,1499.0,1453.0,1560.6666666666667,1590.4,4120_ME
953,3738,2012,2012-07-07 14:10:00,MCG,4120,RI,101.0,1802.0,1737.0,1686.6666666666667,1731.6,4120_RI
954,3739,2012,2012-07-07 16:40:00,SCG,4121,SY,110.0,1803.0,1829.0,1751.3333333333333,1721.2,4121_SY
955,3739,2012,2012-07-07 16:40:00,SCG,4121,BL,63.0,1496.0,1848.0,1687.0,1651.2,4121_BL
956,3740,2012,2012-07-07 19:40:00,Docklands,4122,ES,62.0,1465.0,1944.0,1737.3333333333333,1704.2,4122_ES
957,3740,2012,2012-07-07 19:40:00,Docklands,4122,SK,133.0,1837.0,1579.0,1708.6666666666667,1688.4,4122_SK
958,3741,2012,2012-07-07 19:40:00,Footy Park,4123,AD,116.0,1894.0,1562.0,1584.3333333333333,1597.8,4123_AD
959,3741,2012,2012-07-07 19:40:00,Footy Park,4123,PA,58.0,1354.0,1462.0,1422.6666666666667,1562.6,4123_PA
960,3742,2012,2012-07-08 13:10:00,MCG,4124,WS,31.0,1223.0,1476.0,1501.0,1491.4,4124_WS
961,3742,2012,2012-07-08 13:10:00,MCG,4124,HW,193.0,2075.0,1741.0,1829.0,1764.0,4124_HW
962,3743,2012,2012-07-08 15:15:00,Gold Coast,4125,GE,110.0,1843.0,1787.0,1692.3333333333333,1714.8,4125_GE
963,3743,2012,2012-07-08 15:15:00,Gold Coast,4125,GC,96.0,1458.0,1173.0,1344.3333333333333,1383.8,4125_GC
964,3744,2012,2012-07-08 16:40:00,Subiaco,4126,WB,57.0,1574.0,1353.0,1595.3333333333333,1551.8,4126_WB
965,3744,2012,2012-07-08 16:40:00,Subiaco,4126,FR,95.0,1725.0,1534.0,1629.6666666666667,1580.4,4126_FR
966,3745,2012,2012-07-13 19:50:00,Docklands,4127,NM,149.0,1634.0,1523.0,1703.6666666666667,1663.4,4127_NM
967,3745,2012,2012-07-13 19:50:00,Docklands,4127,CA,96.0,1664.0,1783.0,1621.6666666666667,1593.4,4127_CA
968,3746,2012,2012-07-14 13:45:00,Docklands,4128,ME,83.0,1517.0,1499.0,1590.3333333333333,1599.0,4128_ME
969,3746,2012,2012-07-14 13:45:00,Docklands,4128,FR,117.0,1783.0,1725.0,1626.3333333333333,1646.6,4128_FR
970,3747,2012,2012-07-14 14:10:00,Footy Park,4129,ES,127.0,1710.0,1465.0,1697.0,1633.4,4129_ES
971,3747,2012,2012-07-14 14:10:00,Footy Park,4129,PA,77.0,1542.0,1354.0,1407.0,1484.4,4129_PA
972,3748,2012,2012-07-14 16:40:00,Cairns,4130,GC,90.0,1532.0,1458.0,1387.6666666666667,1363.6,4130_GC
973,3748,2012,2012-07-14 16:40:00,Cairns,4130,RI,88.0,1764.0,1802.0,1765.3333333333333,1725.6,4130_RI
974,3749,2012,2012-07-14 19:40:00,MCG,4131,CO,110.0,1784.0,1521.0,1644.3333333333333,1760.0,4131_CO
975,3749,2012,2012-07-14 19:40:00,MCG,4131,GE,79.0,1499.0,1843.0,1746.6666666666667,1747.4,4131_GE
976,3750,2012,2012-07-14 19:40:00,Gabba,4132,BL,92.0,1598.0,1496.0,1701.3333333333333,1640.6,4132_BL
977,3750,2012,2012-07-14 19:40:00,Gabba,4132,SK,105.0,1703.0,1837.0,1664.0,1699.6,4132_SK
978,3751,2012,2012-07-15 13:10:00,Showgrounds,4133,AD,178.0,1836.0,1894.0,1641.3333333333333,1665.4,4133_AD
979,3751,2012,2012-07-15 13:10:00,Showgrounds,4133,WS,59.0,1467.0,1223.0,1393.3333333333333,1440.4,4133_WS
980,3752,2012,2012-07-15 15:15:00,Docklands,4134,WB,44.0,1511.0,1574.0,1488.3333333333333,1542.2,4134_WB
981,3752,2012,2012-07-15 15:15:00,Docklands,4134,HW,116.0,1788.0,2075.0,1888.0,1885.0,4134_HW
982,3753,2012,2012-07-15 16:40:00,Subiaco,4135,WC,69.0,1508.0,1773.0,1841.6666666666667,1792.4,4135_WC
983,3753,2012,2012-07-15 16:40:00,Subiaco,4135,SY,121.0,1792.0,1803.0,1773.6666666666667,1778.2,4135_SY
984,3754,2012,2012-07-20 19:50:00,Docklands,4136,GE,134.0,1866.0,1499.0,1709.6666666666667,1683.8,4136_GE
985,3754,2012,2012-07-20 19:50:00,Docklands,4136,ES,67.0,1433.0,1710.0,1706.3333333333333,1677.4,4136_ES
986,3755,2012,2012-07-21 13:45:00,MCG,4137,CO,91.0,1571.0,1784.0,1691.0,1721.6,4137_CO
987,3755,2012,2012-07-21 13:45:00,MCG,4137,HW,138.0,1728.0,1788.0,1868.0,1870.0,4137_HW
988,3756,2012,2012-07-21 14:10:00,Footy Park,4138,WC,75.0,1517.0,1508.0,1791.6666666666667,1762.8,4138_WC
989,3756,2012,2012-07-21 14:10:00,Footy Park,4138,AD,124.0,1785.0,1836.0,1764.0,1696.6,4138_AD
990,3757,2012,2012-07-21 16:40:00,Gabba,4139,BL,59.0,1707.0,1598.0,1647.3333333333333,1631.0,4139_BL
991,3757,2012,2012-07-21 16:40:00,Gabba,4139,GC,48.0,1594.0,1532.0,1387.6666666666667,1404.6,4139_GC
992,3758,2012,2012-07-21 19:40:00,Docklands,4140,WB,84.0,1642.0,1511.0,1479.3333333333333,1574.2,4140_WB
993,3758,2012,2012-07-21 19:40:00,Docklands,4140,CA,102.0,1655.0,1664.0,1669.0,1629.8,4140_CA
994,3759,2012,2012-07-21 19:40:00,Marrara,4141,PA,84.0,1675.0,1542.0,1452.6666666666667,1432.8,4141_PA
995,3759,2012,2012-07-21 19:40:00,Marrara,4141,ME,56.0,1586.0,1517.0,1489.6666666666667,1539.6,4141_ME
996,3760,2012,2012-07-22 13:10:00,SCG,4142,SK,76.0,1534.0,1703.0,1706.3333333333333,1733.2,4142_SK
997,3760,2012,2012-07-22 13:10:00,SCG,4142,SY,105.0,1764.0,1792.0,1808.0,1769.8,4142_SY
998,3761,2012,2012-07-22 15:15:00,MCG,4143,NM,103.0,1653.0,1634.0,1626.3333333333333,1702.8,4143_NM
999,3761,2012,2012-07-22 15:15:00,MCG,4143,RI,99.0,1647.0,1764.0,1767.6666666666667,1725.2,4143_RI
1000,3762,2012,2012-07-22 16:40:00,Subiaco,4144,FR,132.0,1948.0,1783.0,1680.6666666666667,1679.4,4144_FR
1001,3762,2012,2012-07-22 16:40:00,Subiaco,4144,WS,37.0,1351.0,1467.0,1388.6666666666667,1438.6,4144_WS
1002,3763,2012,2012-07-27 19:50:00,Docklands,4145,ES,86.0,1388.0,1433.0,1536.0,1646.8,4145_ES
1003,3763,2012,2012-07-27 19:50:00,Docklands,4145,HW,180.0,1909.0,1728.0,1863.6666666666667,1836.0,4145_HW
1004,3764,2012,2012-07-28 13:45:00,Kardinia,4146,AD,75.0,1484.0,1785.0,1838.3333333333333,1709.0,4146_AD
1005,3764,2012,2012-07-28 13:45:00,Kardinia,4146,GE,102.0,1816.0,1866.0,1736.0,1721.0,4146_GE
1006,3765,2012,2012-07-28 14:10:00,Docklands,4147,ME,73.0,1435.0,1586.0,1534.0,1574.8,4147_ME
1007,3765,2012,2012-07-28 14:10:00,Docklands,4147,NM,127.0,1865.0,1653.0,1603.3333333333333,1679.6,4147_NM
1008,3766,2012,2012-07-28 16:40:00,Showgrounds,4148,WS,54.0,1483.0,1351.0,1347.0,1399.6,4148_WS
1009,3766,2012,2012-07-28 16:40:00,Showgrounds,4148,CO,174.0,1815.0,1571.0,1625.3333333333333,1657.6,4148_CO
1010,3767,2012,2012-07-28 19:40:00,MCG,4149,RI,91.0,1615.0,1647.0,1737.6666666666667,1741.4,4149_RI
1011,3767,2012,2012-07-28 19:40:00,MCG,4149,CA,95.0,1685.0,1655.0,1700.6666666666667,1636.8,4149_CA
1012,3768,2012,2012-07-28 19:40:00,Gold Coast,4150,GC,54.0,1516.0,1594.0,1528.0,1457.8,4150_GC
1013,3768,2012,2012-07-28 19:40:00,Gold Coast,4150,SY,126.0,1784.0,1764.0,1786.3333333333333,1775.4,4150_SY
1014,3769,2012,2012-07-29 13:10:00,Footy Park,4151,FR,75.0,1757.0,1948.0,1818.6666666666667,1722.0,4151_FR
1015,3769,2012,2012-07-29 13:10:00,Footy Park,4151,PA,48.0,1536.0,1675.0,1523.6666666666667,1487.6,4151_PA
1016,3770,2012,2012-07-29 15:15:00,Docklands,4152,SK,118.0,1866.0,1534.0,1691.3333333333333,1645.8,4152_SK
1017,3770,2012,2012-07-29 15:15:00,Docklands,4152,WB,42.0,1429.0,1642.0,1575.6666666666667,1523.6,4152_WB
1018,3771,2012,2012-07-29 16:40:00,Subiaco,4153,BL,77.0,1331.0,1707.0,1600.3333333333333,1681.8,4153_BL
1019,3771,2012,2012-07-29 16:40:00,Subiaco,4153,WC,175.0,1972.0,1517.0,1599.3333333333333,1710.0,4153_WC
1020,3772,2012,2012-08-03 19:50:00,MCG,4154,GE,118.0,1590.0,1816.0,1727.0,1762.2,4154_GE
1021,3772,2012,2012-08-03 19:50:00,MCG,4154,HW,116.0,1712.0,1909.0,1808.3333333333333,1848.2,4154_HW
1022,3773,2012,2012-08-04 13:45:00,Docklands,4155,WB,61.0,1538.0,1429.0,1527.3333333333333,1501.8,4155_WB
1023,3773,2012,2012-08-04 13:45:00,Docklands,4155,NM,115.0,1763.0,1865.0,1717.3333333333333,1679.4,4155_NM
1024,3774,2012,2012-08-04 14:10:00,Showgrounds,4156,PA,73.0,1443.0,1536.0,1584.3333333333333,1513.8,4156_PA
1025,3774,2012,2012-08-04 14:10:00,Showgrounds,4156,WS,107.0,1807.0,1483.0,1433.6666666666667,1400.0,4156_WS
1026,3775,2012,2012-08-04 16:40:00,Subiaco,4157,WC,48.0,1493.0,1972.0,1665.6666666666667,1772.8,4157_WC
1027,3775,2012,2012-08-04 16:40:00,Subiaco,4157,FR,113.0,1807.0,1757.0,1829.3333333333333,1749.4,4157_FR
1028,3776,2012,2012-08-04 19:40:00,MCG,4158,CO,91.0,1671.0,1815.0,1723.3333333333333,1691.8,4158_CO
1029,3776,2012,2012-08-04 19:40:00,MCG,4158,SK,85.0,1629.0,1866.0,1701.0,1703.8,4158_SK
1030,3777,2012,2012-08-04 19:40:00,Gabba,4159,RI,132.0,1825.0,1615.0,1675.3333333333333,1713.0,4159_RI
1031,3777,2012,2012-08-04 19:40:00,Gabba,4159,BL,84.0,1476.0,1331.0,1545.3333333333333,1596.0,4159_BL
1032,3778,2012,2012-08-05 13:10:00,MCG,4160,ME,108.0,1815.0,1435.0,1512.6666666666667,1498.0,4160_ME
1033,3778,2012,2012-08-05 13:10:00,MCG,4160,GC,66.0,1488.0,1516.0,1547.3333333333333,1454.6,4160_GC
1034,3779,2012,2012-08-05 15:15:00,Docklands,4161,SY,93.0,1705.0,1784.0,1780.0,1794.4,4161_SY
1035,3779,2012,2012-08-05 15:15:00,Docklands,4161,CA,71.0,1595.0,1685.0,1668.0,1669.4,4161_CA
1036,3780,2012,2012-08-05 16:40:00,Footy Park,4162,AD,104.0,1686.0,1484.0,1701.6666666666667,1712.2,4162_AD
1037,3780,2012,2012-08-05 16:40:00,Footy Park,4162,ES,100.0,1616.0,1388.0,1510.3333333333333,1588.0,4162_ES
1038,3781,2012,2012-08-10 20:40:00,Subiaco,4163,GE,97.0,1581.0,1590.0,1757.3333333333333,1722.8,4163_GE
1039,3781,2012,2012-08-10 20:40:00,Subiaco,4163,WC,102.0,1721.0,1493.0,1660.6666666666667,1652.6,4163_WC
1040,3782,2012,2012-08-11 13:45:00,MCG,4164,SK,107.0,1738.0,1629.0,1676.3333333333333,1713.8,4164_SK
1041,3782,2012,2012-08-11 13:45:00,MCG,4164,ME,82.0,1561.0,1815.0,1612.0,1570.4,4164_ME
1042,3783,2012,2012-08-11 14:10:00,Footy Park,4165,AD,119.0,1860.0,1686.0,1651.6666666666667,1737.0,4165_AD
1043,3783,2012,2012-08-11 14:10:00,Footy Park,4165,FR,91.0,1438.0,1807.0,1837.3333333333333,1804.0,4165_FR
1044,3784,2012,2012-08-11 16:40:00,Gold Coast,4166,WS,79.0,1575.0,1807.0,1547.0,1466.2,4166_WS
1045,3784,2012,2012-08-11 16:40:00,Gold Coast,4166,GC,109.0,1725.0,1488.0,1532.6666666666667,1517.6,4166_GC
1046,3785,2012,2012-08-11 19:40:00,Homebush,4167,SY,70.0,1601.0,1705.0,1751.0,1769.6,4167_SY
1047,3785,2012,2012-08-11 19:40:00,Homebush,4167,CO,78.0,1700.0,1671.0,1685.6666666666667,1672.4,4167_CO
1048,3786,2012,2012-08-11 19:40:00,Docklands,4168,BL,77.0,1505.0,1476.0,1504.6666666666667,1521.6,4168_BL
1049,3786,2012,2012-08-11 19:40:00,Docklands,4168,CA,113.0,1779.0,1595.0,1645.0,1676.4,4168_CA
1050,3787,2012,2012-08-12 13:10:00,Launceston,4169,HW,159.0,1917.0,1712.0,1783.0,1842.4,4169_HW
1051,3787,2012,2012-08-12 13:10:00,Launceston,4169,PA,87.0,1335.0,1443.0,1551.3333333333333,1510.0,4169_PA
1052,3788,2012,2012-08-12 15:15:00,MCG,4170,WB,80.0,1430.0,1538.0,1536.3333333333333,1538.8,4170_WB
1053,3788,2012,2012-08-12 15:15:00,MCG,4170,RI,150.0,1871.0,1825.0,1695.6666666666667,1730.6,4170_RI
1054,3789,2012,2012-08-12 16:40:00,Docklands,4171,ES,76.0,1521.0,1616.0,1479.0,1522.4,4171_ES
1055,3789,2012,2012-08-12 16:40:00,Docklands,4171,NM,100.0,1777.0,1763.0,1760.3333333333333,1687.6,4171_NM
1056,3790,2012,2012-08-17 19:50:00,Docklands,4172,GE,123.0,1719.0,1581.0,1662.3333333333333,1670.4,4172_GE
1057,3790,2012,2012-08-17 19:50:00,Docklands,4172,SK,81.0,1581.0,1738.0,1744.3333333333333,1694.0,4172_SK
1058,3791,2012,2012-08-18 13:45:00,MCG,4173,CA,156.0,1970.0,1779.0,1686.3333333333333,1675.6,4173_CA
1059,3791,2012,2012-08-18 13:45:00,MCG,4173,ES,60.0,1331.0,1521.0,1508.3333333333333,1533.6,4173_ES
1060,3792,2012,2012-08-18 14:10:00,Manuka,4174,WS,59.0,1472.0,1575.0,1621.6666666666667,1536.6,4174_WS
1061,3792,2012,2012-08-18 14:10:00,Manuka,4174,ME,84.0,1830.0,1561.0,1603.6666666666667,1582.8,4174_ME
1062,3793,2012,2012-08-18 16:40:00,Subiaco,4175,RI,72.0,1533.0,1871.0,1770.3333333333333,1744.4,4175_RI
