,round,coach_id,coach_team_id,coach_first_name,coach_team_name,player_id,played_position,points,on_field,feed_id,first_name,last_name,team,position,round_number_alt,source
2000,9.0,71052.0,9867.0,James,Bad Boys For Fyfe,797.0,RUC,146.0,True,271045,Nic,Naitanui,WCE,RUC,R9,Trade
2001,10.0,71052.0,9867.0,James,Bad Boys For Fyfe,797.0,RUC,0.0,False,271045,Nic,Naitanui,WCE,RUC,R10,Trade
2002,11.0,71052.0,9867.0,James,Bad Boys For Fyfe,797.0,RUC,129.0,True,271045,Nic,Naitanui,WCE,RUC,R11,Trade
2003,12.0,71052.0,9867.0,James,Bad Boys For Fyfe,797.0,RUC,153.0,True,271045,Nic,Naitanui,WCE,RUC,R12,Trade
2004,13.0,71052.0,9867.0,James,Bad Boys For Fyfe,797.0,RUC,146.0,True,271045,Nic,Naitanui,WCE,RUC,R13,Trade
2005,14.0,71052.0,9867.0,James,Bad Boys For Fyfe,797.0,RUC,98.0,True,271045,Nic,Naitanui,WCE,RUC,R14,Trade
2006,2.0,8258.0,9856.0,Simon,It's always Sonny,416.0,FWD,68.0,True,280744,Luke,Breust,HAW,FWD,R2,Free Agent
2007,3.0,8258.0,9856.0,Simon,It's always Sonny,416.0,FWD,80.0,True,280744,Luke,Breust,HAW,FWD,R3,Free Agent
2008,4.0,8258.0,9856.0,Simon,It's always Sonny,416.0,FWD,64.0,True,280744,Luke,Breust,HAW,FWD,R4,Free Agent
2009,9.0,8258.0,9856.0,Simon,It's always Sonny,416.0,FWD,78.0,True,280744,Luke,Breust,HAW,FWD,R9,Free Agent
2010,11.0,8258.0,9856.0,Simon,It's always Sonny,416.0,FWD,88.0,True,280744,Luke,Breust,HAW,FWD,R11,Free Agent
2011,12.0,8258.0,9856.0,Simon,It's always Sonny,416.0,FWD,40.0,False,280744,Luke,Breust,HAW,FWD,R12,Free Agent
2012,14.0,21562.0,186.0,Mark,GetRichOrDieTryin,416.0,FWD,84.0,True,280744,Luke,Breust,HAW,FWD,R14,Free Agent
2013,2.0,8258.0,9856.0,Simon,It's always Sonny,817.0,MID,59.0,True,291594,Harley,Bennell,MEL,MID,R2,Free Agent
2014,2.0,8258.0,9856.0,Simon,It's always Sonny,734.0,DEF,46.0,True,293651,Hayden,Crozier,WBD,DEF,R2,Waiver
2015,3.0,8258.0,9856.0,Simon,It's always Sonny,734.0,DEF,107.0,True,293651,Hayden,Crozier,WBD,DEF,R3,Waiver
2016,4.0,8258.0,9856.0,Simon,It's always Sonny,734.0,DEF,64.0,True,293651,Hayden,Crozier,WBD,DEF,R4,Waiver
2017,5.0,8258.0,9856.0,Simon,It's always Sonny,734.0,DEF,114.0,False,293651,Hayden,Crozier,WBD,DEF,R5,Waiver
2018,6.0,8258.0,9856.0,Simon,It's always Sonny,734.0,DEF,0.0,False,293651,Hayden,Crozier,WBD,DEF,R6,Waiver
2019,7.0,10857.0,189.0,Anthony,The Full Bonty,734.0,DEF,63.0,True,293651,Hayden,Crozier,WBD,DEF,R7,Trade
2020,8.0,10857.0,189.0,Anthony,The Full Bonty,734.0,DEF,108.0,True,293651,Hayden,Crozier,WBD,DEF,R8,Trade
2021,9.0,10857.0,189.0,Anthony,The Full Bonty,734.0,DEF,62.0,True,293651,Hayden,Crozier,WBD,DEF,R9,Trade
2022,10.0,10857.0,189.0,Anthony,The Full Bonty,734.0,DEF,40.0,True,293651,Hayden,Crozier,WBD,DEF,R10,Trade
2023,13.0,10857.0,189.0,Anthony,The Full Bonty,734.0,DEF,95.0,True,293651,Hayden,Crozier,WBD,DEF,R13,Waiver
2024,14.0,10857.0,189.0,Anthony,The Full Bonty,734.0,DEF,81.0,True,293651,Hayden,Crozier,WBD,DEF,R14,Waiver
2025,2.0,71052.0,9867.0,James,Bad Boys For Fyfe,403.0,MID,63.0,True,998205,Harry,Perryman,GWS,MID,R2,Free Agent
2026,4.0,8258.0,9856.0,Simon,It's always Sonny,403.0,MID,66.0,True,998205,Harry,Perryman,GWS,MID,R4,Waiver
2027,5.0,8258.0,9856.0,Simon,It's always Sonny,403.0,MID,136.0,True,998205,Harry,Perryman,GWS,MID,R5,Waiver
2028,6.0,8258.0,9856.0,Simon,It's always Sonny,403.0,MID,73.0,True,998205,Harry,Perryman,GWS,MID,R6,Waiver
2029,7.0,8258.0,9856.0,Simon,It's always Sonny,403.0,MID,78.0,True,998205,Harry,Perryman,GWS,MID,R7,Waiver
2030,8.0,8258.0,9856.0,Simon,It's always Sonny,403.0,MID,61.0,True,998205,Harry,Perryman,GWS,MID,R8,Waiver
2031,9.0,8258.0,9856.0,Simon,It's always Sonny,403.0,MID,86.0,False,998205,Harry,Perryman,GWS,MID,R9,Waiver
2032,10.0,8258.0,9856.0,Simon,It's always Sonny,403.0,MID,48.0,True,998205,Harry,Perryman,GWS,MID,R10,Waiver
2033,13.0,10857.0,189.0,Anthony,The Full Bonty,403.0,MID,112.0,True,998205,Harry,Perryman,GWS,MID,R13,Free Agent
2034,14.0,10857.0,189.0,Anthony,The Full Bonty,403.0,MID,69.0,True,998205,Harry,Perryman,GWS,MID,R14,Free Agent
2035,2.0,71052.0,9867.0,James,Bad Boys For Fyfe,161.0,FWD,40.0,True,291849,Brody,Mihocek,COL,FWD,R2,Free Agent
2036,11.0,45168.0,5524.0,Luke,The Dragon's Laird,161.0,FWD,99.0,True,291849,Brody,Mihocek,COL,FWD,R11,Free Agent
2037,3.0,86078.0,9806.0,Lester,HoweIMetYourMother,583.0,FWD,33.0,True,280990,Steven,Motlop,PTA,FWD,R3,Free Agent
2038,3.0,300791.0,182.0,Paul,Coronaviney,550.0,MID,77.0,True,297354,Karl,Amon,PTA,MID,R3,Free Agent
2039,10.0,300791.0,182.0,Paul,Coronaviney,550.0,MID,59.0,True,297354,Karl,Amon,PTA,MID,R10,Waiver
2040,14.0,45168.0,5524.0,Luke,The Dragon's Laird,550.0,MID,68.0,True,297354,Karl,Amon,PTA,MID,R14,Free Agent
2041,3.0,300791.0,182.0,Paul,Coronaviney,228.0,DEF,74.0,True,295067,James,Aish,FRE,DEF,R3,Free Agent
2042,8.0,180650.0,33301.0,Jordan,"What's Up, Doch?",228.0,DEF,45.0,True,295067,James,Aish,FRE,DEF,R8,Free Agent
2043,13.0,21562.0,186.0,Mark,GetRichOrDieTryin,228.0,DEF,73.0,True,295067,James,Aish,FRE,DEF,R13,Free Agent
2044,3.0,300791.0,182.0,Paul,Coronaviney,564.0,MID,51.0,True,1006096,Xavier,Duursma,PTA,MID,R3,Free Agent
2045,3.0,300791.0,182.0,Paul,Coronaviney,363.0,RUC,70.0,False,280317,Rhys,Stanley,GEE,RUC,R3,Free Agent
2046,11.0,180650.0,33301.0,Jordan,"What's Up, Doch?",363.0,RUC,112.0,True,280317,Rhys,Stanley,GEE,RUC,R11,Free Agent
2047,12.0,180650.0,33301.0,Jordan,"What's Up, Doch?",363.0,RUC,88.0,True,280317,Rhys,Stanley,GEE,RUC,R12,Free Agent
2048,13.0,180650.0,33301.0,Jordan,"What's Up, Doch?",363.0,RUC,140.0,True,280317,Rhys,Stanley,GEE,RUC,R13,Free Agent
2049,14.0,180650.0,33301.0,Jordan,"What's Up, Doch?",363.0,RUC,109.0,False,280317,Rhys,Stanley,GEE,RUC,R14,Free Agent
2050,3.0,180650.0,33301.0,Jordan,"What's Up, Doch?",328.0,DEF,63.0,True,296733,Mark,Blicavs,GEE,DEF,R3,Free Agent
2051,4.0,180650.0,33301.0,Jordan,"What's Up, Doch?",328.0,DEF,107.0,True,296733,Mark,Blicavs,GEE,DEF,R4,Free Agent
2052,5.0,8258.0,9856.0,Simon,It's always Sonny,328.0,DEF,89.0,True,296733,Mark,Blicavs,GEE,DEF,R5,Trade
2053,6.0,8258.0,9856.0,Simon,It's always Sonny,328.0,DEF,108.0,True,296733,Mark,Blicavs,GEE,DEF,R6,Trade
2054,7.0,8258.0,9856.0,Simon,It's always Sonny,328.0,DEF,74.0,True,296733,Mark,Blicavs,GEE,DEF,R7,Trade
2055,8.0,8258.0,9856.0,Simon,It's always Sonny,328.0,DEF,125.0,True,296733,Mark,Blicavs,GEE,DEF,R8,Trade
2056,9.0,8258.0,9856.0,Simon,It's always Sonny,328.0,DEF,90.0,True,296733,Mark,Blicavs,GEE,DEF,R9,Trade
2057,10.0,8258.0,9856.0,Simon,It's always Sonny,328.0,DEF,127.0,True,296733,Mark,Blicavs,GEE,DEF,R10,Trade
2058,11.0,8258.0,9856.0,Simon,It's always Sonny,328.0,DEF,99.0,True,296733,Mark,Blicavs,GEE,DEF,R11,Trade
2059,12.0,8258.0,9856.0,Simon,It's always Sonny,328.0,DEF,102.0,True,296733,Mark,Blicavs,GEE,DEF,R12,Trade
2060,13.0,8258.0,9856.0,Simon,It's always Sonny,328.0,DEF,101.0,True,296733,Mark,Blicavs,GEE,DEF,R13,Trade
2061,14.0,8258.0,9856.0,Simon,It's always Sonny,328.0,DEF,84.0,True,296733,Mark,Blicavs,GEE,DEF,R14,Trade
2062,3.0,180650.0,33301.0,Jordan,"What's Up, Doch?",456.0,MID,110.0,False,294877,Isaac,Smith,HAW,MID,R3,Free Agent
2063,4.0,180650.0,33301.0,Jordan,"What's Up, Doch?",456.0,MID,58.0,False,294877,Isaac,Smith,HAW,MID,R4,Free Agent
2064,7.0,300791.0,182.0,Paul,Coronaviney,456.0,MID,58.0,True,294877,Isaac,Smith,HAW,MID,R7,Free Agent
2065,8.0,45168.0,5524.0,Luke,The Dragon's Laird,456.0,MID,42.0,True,294877,Isaac,Smith,HAW,MID,R8,Free Agent
2066,3.0,21562.0,186.0,Mark,GetRichOrDieTryin,74.0,FWD,132.0,True,1005521,Oscar,McInerney,BRL,RUC FWD,R3,Free Agent
2067,4.0,21562.0,186.0,Mark,GetRichOrDieTryin,74.0,FWD,30.0,True,1005521,Oscar,McInerney,BRL,RUC FWD,R4,Free Agent
2068,5.0,21562.0,186.0,Mark,GetRichOrDieTryin,74.0,FWD,123.0,False,1005521,Oscar,McInerney,BRL,RUC FWD,R5,Free Agent
2069,6.0,21562.0,186.0,Mark,GetRichOrDieTryin,74.0,FWD,38.0,True,1005521,Oscar,McInerney,BRL,RUC FWD,R6,Free Agent
2070,7.0,21562.0,186.0,Mark,GetRichOrDieTryin,74.0,FWD,48.0,False,1005521,Oscar,McInerney,BRL,RUC FWD,R7,Free Agent
2071,8.0,21562.0,186.0,Mark,GetRichOrDieTryin,74.0,FWD,74.0,False,1005521,Oscar,McInerney,BRL,RUC FWD,R8,Waiver
2072,9.0,21562.0,186.0,Mark,GetRichOrDieTryin,74.0,FWD,91.0,True,1005521,Oscar,McInerney,BRL,RUC FWD,R9,Waiver
2073,10.0,21562.0,186.0,Mark,GetRichOrDieTryin,74.0,FWD,128.0,True,1005521,Oscar,McInerney,BRL,RUC FWD,R10,Waiver
2074,11.0,21562.0,186.0,Mark,GetRichOrDieTryin,74.0,FWD,113.0,True,1005521,Oscar,McInerney,BRL,RUC FWD,R11,Waiver
2075,12.0,21562.0,186.0,Mark,GetRichOrDieTryin,74.0,FWD,99.0,True,1005521,Oscar,McInerney,BRL,RUC FWD,R12,Waiver
2076,13.0,21562.0,186.0,Mark,GetRichOrDieTryin,74.0,FWD,59.0,True,1005521,Oscar,McInerney,BRL,RUC FWD,R13,Waiver
2077,14.0,21562.0,186.0,Mark,GetRichOrDieTryin,74.0,FWD,0.0,False,1005521,Oscar,McInerney,BRL,RUC FWD,R14,Waiver
2078,3.0,10857.0,189.0,Anthony,The Full Bonty,175.0,FWD,68.0,False,1002240,Jaidyn,Stephenson,COL,FWD,R3,Free Agent
2079,3.0,8258.0,9856.0,Simon,It's always Sonny,277.0,MID,94.0,True,998260,Jack,Bowes,GCS,MID,R3,Waiver
2080,4.0,8258.0,9856.0,Simon,It's always Sonny,277.0,MID,107.0,True,998260,Jack,Bowes,GCS,MID,R4,Waiver
2081,5.0,8258.0,9856.0,Simon,It's always Sonny,277.0,MID,71.0,True,998260,Jack,Bowes,GCS,MID,R5,Waiver
2082,6.0,8258.0,9856.0,Simon,It's always Sonny,277.0,MID,90.0,True,998260,Jack,Bowes,GCS,MID,R6,Waiver
2083,7.0,8258.0,9856.0,Simon,It's always Sonny,277.0,MID,85.0,True,998260,Jack,Bowes,GCS,MID,R7,Waiver
2084,8.0,8258.0,9856.0,Simon,It's always Sonny,277.0,MID,80.0,True,998260,Jack,Bowes,GCS,MID,R8,Waiver
2085,9.0,8258.0,9856.0,Simon,It's always Sonny,277.0,MID,95.0,True,998260,Jack,Bowes,GCS,MID,R9,Waiver
2086,10.0,8258.0,9856.0,Simon,It's always Sonny,277.0,MID,53.0,True,998260,Jack,Bowes,GCS,MID,R10,Waiver
2087,12.0,45168.0,5524.0,Luke,The Dragon's Laird,277.0,MID,104.0,False,998260,Jack,Bowes,GCS,MID,R12,Free Agent
2088,13.0,45168.0,5524.0,Luke,The Dragon's Laird,277.0,MID,87.0,True,998260,Jack,Bowes,GCS,MID,R13,Free Agent
2089,14.0,45168.0,5524.0,Luke,The Dragon's Laird,277.0,MID,61.0,True,998260,Jack,Bowes,GCS,MID,R14,Free Agent
2090,3.0,8258.0,9856.0,Simon,It's always Sonny,516.0,MID,87.0,True,296035,Trent,Dumont,NTH,MID,R3,Waiver
2091,4.0,8258.0,9856.0,Simon,It's always Sonny,516.0,MID,86.0,False,296035,Trent,Dumont,NTH,MID,R4,Waiver
2092,5.0,8258.0,9856.0,Simon,It's always Sonny,516.0,MID,97.0,True,296035,Trent,Dumont,NTH,MID,R5,Waiver
2093,6.0,8258.0,9856.0,Simon,It's always Sonny,516.0,MID,98.0,True,296035,Trent,Dumont,NTH,MID,R6,Waiver
2094,7.0,8258.0,9856.0,Simon,It's always Sonny,516.0,MID,139.0,True,296035,Trent,Dumont,NTH,MID,R7,Waiver
2095,8.0,8258.0,9856.0,Simon,It's always Sonny,516.0,MID,122.0,True,296035,Trent,Dumont,NTH,MID,R8,Waiver
2096,9.0,8258.0,9856.0,Simon,It's always Sonny,516.0,MID,126.0,True,296035,Trent,Dumont,NTH,MID,R9,Waiver
2097,10.0,8258.0,9856.0,Simon,It's always Sonny,516.0,MID,110.0,True,296035,Trent,Dumont,NTH,MID,R10,Waiver
2098,11.0,8258.0,9856.0,Simon,It's always Sonny,516.0,MID,131.0,True,296035,Trent,Dumont,NTH,MID,R11,Waiver
2099,12.0,8258.0,9856.0,Simon,It's always Sonny,516.0,MID,95.0,True,296035,Trent,Dumont,NTH,MID,R12,Waiver
2100,13.0,8258.0,9856.0,Simon,It's always Sonny,516.0,MID,92.0,True,296035,Trent,Dumont,NTH,MID,R13,Waiver
2101,14.0,8258.0,9856.0,Simon,It's always Sonny,516.0,MID,80.0,True,296035,Trent,Dumont,NTH,MID,R14,Waiver
2102,3.0,8258.0,9856.0,Simon,It's always Sonny,417.0,DEF,57.0,True,210012,Shaun,Burgoyne,HAW,DEF,R3,Waiver
2103,4.0,8258.0,9856.0,Simon,It's always Sonny,417.0,DEF,53.0,False,210012,Shaun,Burgoyne,HAW,DEF,R4,Waiver
2104,3.0,8258.0,9856.0,Simon,It's always Sonny,560.0,DEF,32.0,True,294504,Tom,Clurey,PTA,DEF,R3,Free Agent
2105,3.0,71052.0,9867.0,James,Bad Boys For Fyfe,314.0,MID,141.0,True,1009208,Matthew,Rowell,GCS,MID,R3,Waiver
2106,4.0,71052.0,9867.0,James,Bad Boys For Fyfe,314.0,MID,114.0,True,1009208,Matthew,Rowell,GCS,MID,R4,Waiver
2107,5.0,71052.0,9867.0,James,Bad Boys For Fyfe,314.0,MID,6.0,True,1009208,Matthew,Rowell,GCS,MID,R5,Waiver
2108,6.0,71052.0,9867.0,James,Bad Boys For Fyfe,314.0,MID,0.0,False,1009208,Matthew,Rowell,GCS,MID,R6,Waiver
2109,3.0,71052.0,9867.0,James,Bad Boys For Fyfe,54.0,FWD,46.0,True,990609,Charlie,Cameron,BRL,FWD,R3,Waiver
2110,5.0,10857.0,189.0,Anthony,The Full Bonty,54.0,FWD,101.0,True,990609,Charlie,Cameron,BRL,FWD,R5,Waiver
2111,6.0,10857.0,189.0,Anthony,The Full Bonty,54.0,FWD,47.0,True,990609,Charlie,Cameron,BRL,FWD,R6,Waiver
2112,7.0,10857.0,189.0,Anthony,The Full Bonty,54.0,FWD,99.0,True,990609,Charlie,Cameron,BRL,FWD,R7,Waiver
2113,8.0,10857.0,189.0,Anthony,The Full Bonty,54.0,FWD,84.0,True,990609,Charlie,Cameron,BRL,FWD,R8,Waiver
2114,9.0,10857.0,189.0,Anthony,The Full Bonty,54.0,FWD,107.0,True,990609,Charlie,Cameron,BRL,FWD,R9,Waiver
2115,10.0,10857.0,189.0,Anthony,The Full Bonty,54.0,FWD,72.0,True,990609,Charlie,Cameron,BRL,FWD,R10,Waiver
2116,11.0,10857.0,189.0,Anthony,The Full Bonty,54.0,FWD,52.0,True,990609,Charlie,Cameron,BRL,FWD,R11,Waiver
2117,12.0,10857.0,189.0,Anthony,The Full Bonty,54.0,FWD,21.0,False,990609,Charlie,Cameron,BRL,FWD,R12,Waiver
2118,13.0,10857.0,189.0,Anthony,The Full Bonty,54.0,FWD,39.0,True,990609,Charlie,Cameron,BRL,FWD,R13,Waiver
2119,3.0,71052.0,9867.0,James,Bad Boys For Fyfe,599.0,FWD,39.0,True,993993,Shai,Bolton,RIC,FWD,R3,Waiver
2120,8.0,8258.0,9856.0,Simon,It's always Sonny,599.0,FWD,97.0,True,993993,Shai,Bolton,RIC,FWD,R8,Waiver
2121,9.0,8258.0,9856.0,Simon,It's always Sonny,599.0,FWD,75.0,True,993993,Shai,Bolton,RIC,FWD,R9,Waiver
2122,10.0,8258.0,9856.0,Simon,It's always Sonny,599.0,FWD,106.0,True,993993,Shai,Bolton,RIC,FWD,R10,Waiver
2123,11.0,8258.0,9856.0,Simon,It's always Sonny,599.0,FWD,84.0,True,993993,Shai,Bolton,RIC,FWD,R11,Waiver
2124,12.0,8258.0,9856.0,Simon,It's always Sonny,599.0,FWD,69.0,True,993993,Shai,Bolton,RIC,FWD,R12,Waiver
2125,13.0,8258.0,9856.0,Simon,It's always Sonny,599.0,FWD,131.0,True,993993,Shai,Bolton,RIC,FWD,R13,Waiver
2126,14.0,8258.0,9856.0,Simon,It's always Sonny,599.0,FWD,93.0,True,993993,Shai,Bolton,RIC,FWD,R14,Waiver
2127,3.0,71052.0,9867.0,James,Bad Boys For Fyfe,634.0,RUC,32.0,True,998529,Ivan,Soldo,RIC,RUC,R3,Waiver
2128,4.0,45168.0,5524.0,Luke,The Dragon's Laird,134.0,DEF,70.0,True,993832,Jacob,Weitering,CAR,DEF,R4,Waiver
2129,5.0,45168.0,5524.0,Luke,The Dragon's Laird,134.0,DEF,46.0,True,993832,Jacob,Weitering,CAR,DEF,R5,Waiver
2130,4.0,86078.0,9806.0,Lester,HoweIMetYourMother,203.0,FWD,58.0,True,298630,Kyle,Langford,ESS,FWD MID,R4,Free Agent
2131,6.0,8258.0,9856.0,Simon,It's always Sonny,203.0,FWD,79.0,True,298630,Kyle,Langford,ESS,FWD MID,R6,Waiver
2132,7.0,8258.0,9856.0,Simon,It's always Sonny,203.0,FWD,72.0,True,298630,Kyle,Langford,ESS,FWD MID,R7,Waiver
2133,8.0,8258.0,9856.0,Simon,It's always Sonny,203.0,FWD,90.0,False,298630,Kyle,Langford,ESS,FWD MID,R8,Free Agent
2134,10.0,300791.0,182.0,Paul,Coronaviney,203.0,FWD,66.0,True,298630,Kyle,Langford,ESS,FWD MID,R10,Waiver
2135,11.0,300791.0,182.0,Paul,Coronaviney,203.0,FWD,78.0,True,298630,Kyle,Langford,ESS,FWD MID,R11,Waiver
2136,12.0,300791.0,182.0,Paul,Coronaviney,203.0,FWD,68.0,True,298630,Kyle,Langford,ESS,FWD MID,R12,Waiver
2137,13.0,10857.0,189.0,Anthony,The Full Bonty,203.0,FWD,55.0,True,298630,Kyle,Langford,ESS,FWD MID,R13,Free Agent
2138,14.0,10857.0,189.0,Anthony,The Full Bonty,203.0,FWD,105.0,True,298630,Kyle,Langford,ESS,FWD MID,R14,Free Agent
2139,4.0,86078.0,9806.0,Lester,HoweIMetYourMother,340.0,FWD,61.0,False,298211,Darcy,Fort,GEE,FWD,R4,Free Agent
2140,5.0,86078.0,9806.0,Lester,HoweIMetYourMother,340.0,FWD,107.0,False,298211,Darcy,Fort,GEE,FWD,R5,Free Agent
2141,6.0,86078.0,9806.0,Lester,HoweIMetYourMother,340.0,FWD,84.0,True,298211,Darcy,Fort,GEE,FWD,R6,Free Agent
2142,7.0,86078.0,9806.0,Lester,HoweIMetYourMother,340.0,FWD,58.0,True,298211,Darcy,Fort,GEE,FWD,R7,Free Agent
2143,4.0,180650.0,33301.0,Jordan,"What's Up, Doch?",645.0,FWD,118.0,True,992374,Dan,Butler,STK,FWD,R4,Waiver
2144,5.0,180650.0,33301.0,Jordan,"What's Up, Doch?",645.0,FWD,95.0,True,992374,Dan,Butler,STK,FWD,R5,Waiver
2145,6.0,180650.0,33301.0,Jordan,"What's Up, Doch?",645.0,FWD,40.0,True,992374,Dan,Butler,STK,FWD,R6,Waiver
2146,7.0,180650.0,33301.0,Jordan,"What's Up, Doch?",645.0,FWD,52.0,True,992374,Dan,Butler,STK,FWD,R7,Waiver
2147,8.0,180650.0,33301.0,Jordan,"What's Up, Doch?",645.0,FWD,87.0,False,992374,Dan,Butler,STK,FWD,R8,Waiver
2148,9.0,180650.0,33301.0,Jordan,"What's Up, Doch?",645.0,FWD,83.0,True,992374,Dan,Butler,STK,FWD,R9,Waiver
2149,10.0,180650.0,33301.0,Jordan,"What's Up, Doch?",645.0,FWD,116.0,True,992374,Dan,Butler,STK,FWD,R10,Waiver
2150,11.0,180650.0,33301.0,Jordan,"What's Up, Doch?",645.0,FWD,20.0,True,992374,Dan,Butler,STK,FWD,R11,Waiver
2151,12.0,180650.0,33301.0,Jordan,"What's Up, Doch?",645.0,FWD,40.0,True,992374,Dan,Butler,STK,FWD,R12,Waiver
2152,13.0,180650.0,33301.0,Jordan,"What's Up, Doch?",645.0,FWD,63.0,False,992374,Dan,Butler,STK,FWD,R13,Waiver
2153,14.0,180650.0,33301.0,Jordan,"What's Up, Doch?",645.0,FWD,64.0,False,992374,Dan,Butler,STK,FWD,R14,Waiver
2154,4.0,180650.0,33301.0,Jordan,"What's Up, Doch?",274.0,FWD,69.0,True,998130,Ben,Ainsworth,GCS,FWD MID,R4,Free Agent
2155,5.0,180650.0,33301.0,Jordan,"What's Up, Doch?",274.0,FWD,79.0,True,998130,Ben,Ainsworth,GCS,FWD MID,R5,Free Agent
2156,6.0,180650.0,33301.0,Jordan,"What's Up, Doch?",274.0,FWD,63.0,True,998130,Ben,Ainsworth,GCS,FWD MID,R6,Free Agent
2157,12.0,180650.0,33301.0,Jordan,"What's Up, Doch?",274.0,FWD,42.0,True,998130,Ben,Ainsworth,GCS,FWD MID,R12,Free Agent
2158,4.0,10857.0,189.0,Anthony,The Full Bonty,756.0,FWD,54.0,True,996483,Toby,McLean,WBD,FWD,R4,Waiver
2159,4.0,10857.0,189.0,Anthony,The Full Bonty,428.0,DEF,53.0,True,993794,Blake,Hardwick,HAW,DEF,R4,Free Agent
2160,4.0,300791.0,182.0,Paul,Coronaviney,751.0,MID,78.0,True,290799,Tom,Liberatore,WBD,MID,R4,Waiver
2161,7.0,8258.0,9856.0,Simon,It's always Sonny,751.0,MID,103.0,True,290799,Tom,Liberatore,WBD,MID,R7,Waiver
2162,8.0,8258.0,9856.0,Simon,It's always Sonny,751.0,MID,103.0,True,290799,Tom,Liberatore,WBD,MID,R8,Waiver
2163,9.0,8258.0,9856.0,Simon,It's always Sonny,751.0,MID,96.0,True,290799,Tom,Liberatore,WBD,MID,R9,Waiver
2164,10.0,8258.0,9856.0,Simon,It's always Sonny,751.0,MID,114.0,True,290799,Tom,Liberatore,WBD,MID,R10,Waiver
2165,11.0,8258.0,9856.0,Simon,It's always Sonny,751.0,MID,81.0,True,290799,Tom,Liberatore,WBD,MID,R11,Waiver
2166,12.0,8258.0,9856.0,Simon,It's always Sonny,751.0,MID,127.0,True,290799,Tom,Liberatore,WBD,MID,R12,Waiver
2167,13.0,8258.0,9856.0,Simon,It's always Sonny,751.0,MID,109.0,True,290799,Tom,Liberatore,WBD,MID,R13,Waiver
2168,14.0,8258.0,9856.0,Simon,It's always Sonny,751.0,MID,64.0,True,290799,Tom,Liberatore,WBD,MID,R14,Waiver
2169,4.0,300791.0,182.0,Paul,Coronaviney,596.0,DEF,63.0,True,290198,David,Astbury,RIC,DEF,R4,Waiver
2170,4.0,300791.0,182.0,Paul,Coronaviney,92.0,DEF,126.0,False,281124,Levi,Casboult,CAR,DEF FWD,R4,Free Agent
2171,5.0,300791.0,182.0,Paul,Coronaviney,92.0,FWD,39.0,True,281124,Levi,Casboult,CAR,DEF FWD,R5,Free Agent
2172,4.0,71052.0,9867.0,James,Bad Boys For Fyfe,124.0,RUC,94.0,True,298290,Marc,Pittonet,CAR,RUC,R4,Waiver
2173,5.0,71052.0,9867.0,James,Bad Boys For Fyfe,124.0,RUC,83.0,True,298290,Marc,Pittonet,CAR,RUC,R5,Waiver
2174,6.0,71052.0,9867.0,James,Bad Boys For Fyfe,124.0,RUC,75.0,True,298290,Marc,Pittonet,CAR,RUC,R6,Waiver
2175,7.0,71052.0,9867.0,James,Bad Boys For Fyfe,124.0,RUC,32.0,True,298290,Marc,Pittonet,CAR,RUC,R7,Waiver
2176,8.0,71052.0,9867.0,James,Bad Boys For Fyfe,124.0,RUC,53.0,False,298290,Marc,Pittonet,CAR,RUC,R8,Waiver
2177,4.0,71052.0,9867.0,James,Bad Boys For Fyfe,579.0,FWD,82.0,True,1004998,Todd,Marshall,PTA,FWD,R4,Waiver
2178,5.0,71052.0,9867.0,James,Bad Boys For Fyfe,579.0,FWD,38.0,True,1004998,Todd,Marshall,PTA,FWD,R5,Waiver
2179,6.0,71052.0,9867.0,James,Bad Boys For Fyfe,579.0,FWD,51.0,True,1004998,Todd,Marshall,PTA,FWD,R6,Waiver
2180,7.0,71052.0,9867.0,James,Bad Boys For Fyfe,579.0,FWD,110.0,True,1004998,Todd,Marshall,PTA,FWD,R7,Waiver
2181,8.0,71052.0,9867.0,James,Bad Boys For Fyfe,579.0,FWD,69.0,True,1004998,Todd,Marshall,PTA,FWD,R8,Waiver
2182,4.0,71052.0,9867.0,James,Bad Boys For Fyfe,509.0,FWD,17.0,False,291867,Ben,Brown,NTH,FWD,R4,Waiver
2183,4.0,8258.0,9856.0,Simon,It's always Sonny,352.0,FWD,68.0,True,1004938,Gryan,Miers,GEE,FWD,R4,Free Agent
2184,13.0,45168.0,5524.0,Luke,The Dragon's Laird,352.0,FWD,63.0,True,1004938,Gryan,Miers,GEE,FWD,R13,Free Agent
2185,4.0,8258.0,9856.0,Simon,It's always Sonny,581.0,DEF,67.0,True,290527,Trent,McKenzie,PTA,DEF,R4,Free Agent
2186,5.0,8258.0,9856.0,Simon,It's always Sonny,581.0,DEF,58.0,False,290527,Trent,McKenzie,PTA,DEF,R5,Free Agent
2187,5.0,86078.0,9806.0,Lester,HoweIMetYourMother,341.0,MID,73.0,True,290550,Cameron,Guthrie,GEE,MID,R5,Waiver
2188,6.0,86078.0,9806.0,Lester,HoweIMetYourMother,341.0,MID,109.0,True,290550,Cameron,Guthrie,GEE,MID,R6,Waiver
2189,7.0,86078.0,9806.0,Lester,HoweIMetYourMother,341.0,MID,116.0,True,290550,Cameron,Guthrie,GEE,MID,R7,Waiver
2190,8.0,86078.0,9806.0,Lester,HoweIMetYourMother,341.0,MID,90.0,True,290550,Cameron,Guthrie,GEE,MID,R8,Waiver
