fanfooty_player_id,fanfooty_afl_player_id,fanfooty_first_name,fanfooty_surname,fanfooty_team,fanfooty_status,fanfooty_number,fanfooty_birth_date,fanfooty_height,fanfooty_weight,fanfooty_state_of_origin,fanfooty_recruited_from,fanfooty_games,fanfooty_goals
"48015","1002312","Zac","Bailey","Brisbane Lions","senior","33","1999-09-23","182","83","NT","Southern Districts","73","58"
"48009","1002351","Connor","Ballenden","Brisbane Lions","rookie","38","1999-03-29","200","101","QLD","Wests Juniors","2","1"
"44113","296214","Jake","Barrett","Brisbane Lions","","43","1995-11-08","184","83","NSW","Temora","1","0"
"41080","280925","Callum","Bartlett","Brisbane Lions","","13","1991-06-19","179","75","VIC","Geelong Falcons","",""
"41028","280863","Ryan","Bastinac","Brisbane Lions","","4","1991-06-22","184","81","VIC","Dandenong Stingrays","164","93"
"41150","292035","Claye","Beams","Brisbane Lions","","17","1991-09-01","182","83","QLD","Labrador","54","27"
"45163","297364","Hugh","Beasley","Brisbane Lions","","45","1995-11-12","190","86","VIC","Oakleigh Chargers","6","0"
"42353","294691","Tom","Bell","Brisbane Lions","","7","1991-06-13","187","98","QLD","Morningside","72","56"
"47021","998133","Jarrod","Berry","Brisbane Lions","senior","7","1998-02-05","193","89","VIC","North Ballarat Rebels","88","40"
"49046","1006100","Tom","Berry","Brisbane Lions","senior","13","2000-05-01","185","76","VIC","GWV Rebels","12","2"
"42039","281329","Rohan","Bewick","Brisbane Lions","","8","1989-10-10","184","83","WA","West Perth","103","71"
"58","","Andrew","Bews","Brisbane Lions","","","1964-07-19","0","0","","","282","134"
"2028","240302","Grant","Birchall","Brisbane Lions","senior","14","1988-01-28","193","89","TAS","Devonport","289","36"
"1303","980007","Simon","Black","Brisbane Lions","","20","1979-04-03","186","82","WA","East Fremantle","277","133"
"43056","294486","Jordon","Bourke","Brisbane Lions","","45","1994-11-11","193","83","QLD","Morningside","6","2"
"180","","Brad","Boyd","Brisbane Lions","","","1971-08-10","0","0","","","85","57"
"427","","Darren","Bradshaw","Brisbane Lions","","","1980-11-05","0","0","","","1","0"
"735","200007","Jonathan","Brown","Brisbane Lions","","16","1981-10-29","195","104","VIC","Geelong Falcons","239","580"
"56","210045","Amon","Buchanan","Brisbane Lions","","33","1982-10-10","179","83","VIC","Geelong Falcons","133","66"
"44058","990609","Charlie","Cameron","Brisbane Lions","senior","23","1994-07-05","181","74","WA","Swan Districts","154","258"
"1320","","Stefan","Carey","Brisbane Lions","","","1976-01-25","0","0","","","48","23"
"1149","","Richard","Champion","Brisbane Lions","","","1968-04-14","0","0","","","183","80"
"642","210029","Jamie","Charman","Brisbane Lions","","19","1982-07-16","200","104","QLD","Northern Eagles","129","55"
"41017","280918","Allen","Christensen","Brisbane Lions","","3","1991-05-19","176","79","VIC","Geelong Falcons","132","114"
"2107","","Leonard","Clark","Brisbane Lions","","48","0000-00-00","0","0","","","",""
"42348","295162","Justin","Clarke","Brisbane Lions","","42","1990-11-18","195","83","QLD","Booleroo Melrose Wilmington","56","1"
"1018","","Nathan","Clarke","Brisbane Lions","","","1979-10-27","0","0","","","6","4"
"1482","220016","Xavier","Clarke","Brisbane Lions","","15","1983-09-28","181","78","NT","St Marys","106","49"
"45059","994235","Josh","Clayton","Brisbane Lions","","19","1996-01-17","190","80","VIC","Sandringham Dragons","2","0"
"43101","294309","Michael","Close","Brisbane Lions","","33","1994-07-30","196","84","VIC","North Ballarat Rebels","27","24"
"39574","270736","Scott","Clouston","Brisbane Lions","","41","1987-02-02","194","93","QLD","Morningside","2","1"
"45013","298336","Nakia","Cockatoo","Brisbane Lions","senior","12","1996-10-23","186","90","NT","NT Thunder","41","30"
"50124","1013256","Blake","Coleman","Brisbane Lions","senior","34","2002-08-06","180","79","QLD","Brisbane Academy","",""
"49941","1006059","Keidean","Coleman","Brisbane Lions","senior","18","2000-03-31","182","75","QLD","Brisbane","24","8"
"39616","250419","Tom","Collier","Brisbane Lions","","22","1989-03-25","192","86","TAS","Tassie Mariners","27","4"
"44071","296275","Isaac","Conway","Brisbane Lions","","40","1995-05-29","183","85","QLD","Aspley","",""
"1163","210072","Robert","Copeland","Brisbane Lions","","30","1981-05-26","187","86","QLD","Northern Eagles","143","39"
"40019","261391","Aaron","Cornelius","Brisbane Lions","","44","1990-05-29","192","86","TAS","Glenorchy","25","35"
"47063","994047","Cedric","Cox","Brisbane Lions","","20","1997-08-19","183","82","VIC","North Ballarat Rebels","13","3"
"43009","294518","Joe","Daniher","Brisbane Lions","senior","3","1994-03-04","200","99","VIC","Calder Cannons","132","234"
"45024","296270","Liam","Dawson","Brisbane Lions","","24","1996-01-23","189","85","QLD","Aspley","18","6"
"413","","Danny","Dickfos","Brisbane Lions","","","1970-09-30","0","0","","","65","0"
"1585","200121","Josh","Drummond","Brisbane Lions","","39","1983-04-19","189","87","QLD","Northern Eagles","79","32"
"41125","290095","Josh","Dyson","Brisbane Lions","","27","1991-08-12","181","71","VIC","Eastern Ranges","1","0"
"39575","240247","Daniel","Dzufer","Brisbane Lions","","45","1988-01-21","188","85","QLD","Suncoast Lions","1","0"
"47124","290326","Matt","Eagles","Brisbane Lions","","41","1990-02-09","200","101","QLD","Yeronga South Brisbane","4","1"
"42316","293479","Cam","Ellis-Yolmen","Brisbane Lions","senior","28","1993-01-28","190","96","SA","Woodville-West Torrens","48","18"
"45150","992450","Billy","Evans","Brisbane Lions","","46","1996-10-19","187","82","VIC","Bendigo Pioneers","7","1"
"212","990022","Brendan","Fevola","Brisbane Lions","","5","1981-01-20","191","100","VIC","Dandenong Stingrays","204","623"
"149","200086","Ben","Fixter","Brisbane Lions","","4","1981-06-23","183","83","WA","Subiaco","54","11"
"1599","","Luke","Forsyth","Brisbane Lions","","38","0000-00-00","0","0","","","",""
"43142","0","Jonathan","Freeman","Brisbane Lions","","34","1995-04-27","199","96","QLD","Aspley","14","16"
"44111","294536","Jono","Freeman","Brisbane Lions","","34","1995-04-27","198","96","QLD","Aspley","14","16"
"43134","290810","Jack","Frost","Brisbane Lions","","45","1992-02-25","195","90","VIC","Williamstown","56","0"
"49140","1013532","Tom","Fullarton","Brisbane Lions","senior","21","1999-02-23","199","92","QLD","Brisbane Bullets","14","4"
"1564","","Jake","Furfaro","Brisbane Lions","","","1985-02-04","0","0","","","0","0"
"44015","296269","Darcy","Gardiner","Brisbane Lions","senior","27","1995-09-22","193","92","VIC","Geelong Falcons","136","5"
"1632","0","Pat","Garner","Brisbane Lions","","27","1987-03-16","194","88","QLD","Western Magpies","0","0"
"41114","290110","Mitch","Golby","Brisbane Lions","","41","1991-10-03","183","82","VIC","Gippsland Power","56","6"
"70","","Andrew","Gowers","Brisbane Lions","","","1969-04-11","0","0","","","140","63"
"47125","297868","Blake","Grewar","Brisbane Lions","","48","1993-02-16","182","82","QLD","Redlands","",""
"1670","240181","William","Hamill","Brisbane Lions","","40","1986-07-26","183","83","WA","Subiaco","3","1"
"45175","298535","Matthew","Hammelmann","Brisbane Lions","","40","1996-03-08","197","88","QLD","Morningside","12","2"
"45049","0","Matthew","Hammelmann2","Brisbane Lions","","40","1996-03-08","198","88","QLD","Morningside","",""
"45187","999240","Cian","Hanley","Brisbane Lions","","11","1996-12-01","185","79","N/A","County Mayo","0","0"
"1292","","Shaun","Hart","Brisbane Lions","","","1971-05-17","0","0","","","273","177"
"42149","290626","Brad","Harvey","Brisbane Lions","","45","1992-04-16","185","83","VIC","Eastern Ranges","",""
"41023","281048","Ryan","Harwood","Brisbane Lions","","2","1991-07-08","183","81","TAS","Tassie Mariners","81","6"
"39492","261222","James","Hawksley","Brisbane Lions","","12","1989-02-05","187","80","WA","Peel","28","4"
"43121","296937","Nicholas","Hayes","Brisbane Lions","","43","1994-08-11","191","82","SA","Woodville West Torrens","",""
"16","","Adam","Heuskes","Brisbane Lions","","","1976-03-20","0","0","","","125","12"
"46015","993953","Eric","Hipwood","Brisbane Lions","senior","30","1997-09-13","204","90","QLD","Aspley","112","163"
"837","220047","Luke","Hodge","Brisbane Lions","","2","1984-06-15","185","88","VIC","Geelong Falcons","343","194"
"44050","296312","Jarrad","Jansen","Brisbane Lions","","16","1995-05-02","188","91","WA","East Fremantle","8","4"
"307","960212","Chris L.","Johnson","Brisbane Lions","","2","1976-05-30","183","83","WA","Subiaco","264","172"
"1432","980050","Travis","Johnstone","Brisbane Lions","","4","1980-07-17","184","84","VIC","Dandenong Stingrays","209","135"
"49076","1006150","Tom","Joyce","Brisbane Lions","senior","32","2000-03-07","180","86","WA","East Fremantle","",""
"326","960071","Clark","Keating","Brisbane Lions","","27","1976-03-19","0","0","","","139","83"
"943","0","Matthew D.","Kennedy","Brisbane Lions","","0","1970-02-04","0","0","","","179","29"
"40097","0","Kieran","King","Brisbane Lions","","13","1991-03-05","180","81","WA","East Fremantle","",""
"350","","Craig","Lambert","Brisbane Lions","","","1968-10-05","0","0","","","219","80"
"50241","0","Kalin","Lane","Brisbane Lions","rookie","0","2001-12-05","204","95","WA","Claremont","",""
"1056","960084","Nigel","Lappin","Brisbane Lions","","44","1976-06-21","188","86","VIC","Chiltern","279","174"
"764","960067","Justin","Leppitsch","Brisbane Lions","","23","1975-10-01","0","0","","","227","194"
"42037","291548","Ryan","Lester","Brisbane Lions","senior","35","1992-08-26","192","85","VIC","Oakleigh Chargers","160","46"
"40022","270936","Jordan","Lisle","Brisbane Lions","","19","1990-07-12","196","92","VIC","Oakleigh Chargers","23","16"
"46","","Alastair","Lynch","Brisbane Lions","","","1968-06-19","0","0","","","306","633"
"47048","998105","Corey","Lyons","Brisbane Lions","","39","1998-05-31","184","83","VIC","Sandringham Dragons","0","0"
"42132","293716","Jarryd","Lyons","Brisbane Lions","senior","17","1992-07-22","184","84","VIC","Sandringham Dragons","162","77"
"49139","1013978","James","Madden","Brisbane Lions","rookie","42","1999-11-15","186","85","N/A","Dublin","9","1"
"951","220062","Matt","Maguire","Brisbane Lions","","36","1984-05-30","192","100","VIC","Geelong Falcons","171","21"
"987","","Michael","Martin","Brisbane Lions","","","1977-02-25","0","0","","","58","18"
"46013","993828","Rhys","Mathieson","Brisbane Lions","rookie","36","1997-01-10","188","87","VIC","Geelong Falcons","59","26"
"42327","293581","Lincoln","McCarthy","Brisbane Lions","senior","11","1993-10-22","176","84","SA","Glenelg","96","97"
"47001","1000978","Hugh","McCluggage","Brisbane Lions","senior","6","1998-03-03","187","85","VIC","North Ballarat Rebels","109","67"
"40057","281109","Bart","McCulloch","Brisbane Lions","","25","1990-09-23","198","88","TAS","South Launceston","",""
"140","980008","Beau","McDonald","Brisbane Lions","","43","1979-11-03","203","102","WA","Swan Districts","91","19"
"49044","1006085","Connor","McFadyen","Brisbane Lions","senior","26","2000-12-04","190","81","QLD","Brisbane Academy","",""
"127","210013","Ashley","McGrath","Brisbane Lions","","9","1983-05-20","183","82","WA","South Fremantle","213","168"
"45055","298293","Jaden","McGrath","Brisbane Lions","","29","1996-06-15","179","73","VIC","Bendigo Pioneers","3","0"
"1600","240256","Luke","McGuane","Brisbane Lions","","1","1987-02-12","192","91","QLD","Broadbeach","111","44"
"45066","294294","Josh","McGuinness","Brisbane Lions","","43","1995-09-20","189","72","TAS","Lauderdale","",""
"47115","1005521","Oscar","McInerney","Brisbane Lions","senior","46","1994-07-10","205","107","VIC","Casey Scorpions","82","38"
"1242","","Scott","McIvor","Brisbane Lions","","","1966-08-09","0","0","","","200","96"
"41145","292508","Niall","McKeever","Brisbane Lions","","40","1989-02-16","196","95","N/A","County Antrim (Ireland)","22","2"
"912","","Martin","McKinnon","Brisbane Lions","","","1975-07-05","0","0","","","86","50"
"989","","Michael","McLean","Brisbane Lions","","","1965-03-03","0","0","","","183","40"
"351","","Craig","McRae","Brisbane Lions","","","1973-09-22","0","0","","","195","232"
"44031","297504","Daniel","McStay","Brisbane Lions","senior","25","1995-06-24","195","100","VIC","Eastern Ranges","140","115"
"1536","230147","Daniel","Merrett","Brisbane Lions","","21","1984-12-12","196","104","QLD","Southport","200","70"
"50222","1013260","Carter","Michael","Brisbane Lions","senior","39","2002-05-22","188","74","QLD","Lions Academy","",""
"2051","240258","Wayde","Mills","Brisbane Lions","","25","1987-08-29","195","91","QLD","Southport","16","3"
"229","230151","Brent","Moloney","Brisbane Lions","","3","1984-01-28","182","87","VIC","Geelong Falcons","165","46"
"1614","230152","Matthew","Moody","Brisbane Lions","","10","1985-09-23","187","86","WA","South Fremantle","34","14"
"40118","0","Daniel","Murray","Brisbane Lions","","43","1990-05-03","200","98","WA","East Perth","",""
"42323","293535","Lachie","Neale","Brisbane Lions","senior","9","1993-05-24","177","85","SA","Glenelg","197","103"
"42351","291873","Richard","Newell","Brisbane Lions","","25","1993-03-23","186","82","NSW","North Shore","",""
"1392","970043","Tim","Notting","Brisbane Lions","","8","1978-10-21","188","89","VIC","North Ballarat Rebels","208","138"
"41072","280572","Jesse","O'Brien","Brisbane Lions","","34","1991-02-13","184","71","SA","North Adelaide","17","4"
"44122","993649","Zac","O'Brien","Brisbane Lions","","47","1990-10-27","180","80","VIC","Essendon (VFL)","12","1"
"42270","291811","Jackson","Paine","Brisbane Lions","","39","1993-06-21","194","87","VIC","Sandringham Dragons","16","11"
"43030","294618","Marco","Paparone","Brisbane Lions","","22","1994-09-03","194","91","VIC","East Fremantle","55","13"
"1619","","Matt","Pardew","Brisbane Lions","","","0000-00-00","0","0","","","",""
"48045","1002347","Jack","Payne","Brisbane Lions","senior","40","1999-10-15","197","101","QLD","Noosa","14","0"
"859","","Marcus","Picken","Brisbane Lions","","","1979-10-09","0","0","","","25","9"
"913","960218","Martin","Pike","Brisbane Lions","","13","1972-11-14","0","0","","","247","126"
"49963","1009386","Jaxon","Prior","Brisbane Lions","senior","20","2001-06-04","188","79","WA","West Perth","17","6"
"39490","260944","Albert","Proud","Brisbane Lions","","2","1988-09-06","180","83","QLD","Mt Gravatt","29","10"
"2108","","Brendan","Quigley","Brisbane Lions","","47","0000-00-00","0","0","","","",""
"48001","1002235","Cameron","Rayner","Brisbane Lions","senior","16","1999-10-21","187","90","VIC","Western Jets","65","59"
"41105","292501","Bryce","Retzlaff","Brisbane Lions","","8","1991-06-29","195","86","QLD","Labrador","11","6"
"40003","271072","Daniel","Rich","Brisbane Lions","senior","10","1990-06-07","183","87","WA","Subiaco","249","115"
"49926","1009385","Deven","Robertson","Brisbane Lions","senior","2","2001-06-30","182","80","WA","Perth","16","4"
"44053","297258","Nick","Robertson","Brisbane Lions","","18","1995-06-03","190","87","WA","West Perth ","72","10"
"40018","290311","Mitch","Robinson","Brisbane Lions","senior","5","1989-06-07","184","90","TAS","Lauderdale","235","120"
"2109","230186","Jason","Roe","Brisbane Lions","","29","1984-03-13","192","84","SA","North Adelaide","50","7"
"1289","","Shannon","Rusca","Brisbane Lions","","","1980-08-20","0","0","","","2","0"
"1595","230190","Leigh","Ryswyk","Brisbane Lions","","32","1985-01-16","0","0","","","1","0"
"197","970052","Brad","Scott","Brisbane Lions","","5","1976-05-03","0","0","","","168","45"
"319","960066","Chris","Scott","Brisbane Lions","","22","1976-05-03","183","83","WA","Subiaco","215","79"
"515","","Dion","Scott","Brisbane Lions","","","1970-04-01","0","0","","","79","61"
"1669","230196","Troy","Selwood","Brisbane Lions","","28","1984-05-01","187","83","VIC","Bendigo Pioneers","75","11"
"50143","1007099","Harry","Sharp","Brisbane Lions","senior","22","2002-12-17","183","69","VIC","GWV Rebels","2","0"
"39494","261250","Sam","Sheldon","Brisbane Lions","","3","1989-03-08","183","79","VIC","Oakleigh","40","10"
"46055","993836","Sam","Skinner","Brisbane Lions","","21","1997-06-29","198","100","VIC","Gippsland Power","3","3"
"44136","992752","Archie","Smith","Brisbane Lions","rookie","44","1995-07-19","203","104","QLD","Mt Gravatt","16","4"
